Run Fondo;fecha;serie;periodo;valor_renta
9651;2023-03-31;APV;YTD;1.24%
9651;2023-04-01;APV;1M;-3.95%
9651;2023-04-01;APV;3M;1.24%
9651;2023-04-01;APV;6M;6.26%
9651;2023-04-01;APV;1Y;-1.75%
9651;2023-04-01;APV;YTD;1.23%
9651;2023-04-02;APV;1M;-4.03%
9651;2023-04-02;APV;3M;1.24%
9651;2023-04-02;APV;6M;6.26%
9651;2023-04-02;APV;1Y;-1.75%
9651;2023-04-02;APV;YTD;1.23%
9651;2023-04-03;APV;1M;-5.11%
9651;2023-04-03;APV;3M;1.81%
9651;2023-04-03;APV;6M;5.60%
9651;2023-04-03;APV;1Y;-1.21%
9651;2023-04-03;APV;YTD;1.78%
9651;2023-04-04;APV;1M;-5.19%
9651;2023-04-04;APV;3M;0.63%
9651;2023-04-04;APV;6M;5.51%
9651;2023-04-04;APV;1Y;-2.06%
9651;2023-04-04;APV;YTD;1.69%
9651;2023-04-05;APV;1M;-5.95%
9651;2023-04-05;APV;3M;-0.10%
9651;2023-04-05;APV;6M;3.74%
9651;2023-04-05;APV;1Y;-2.36%
9651;2023-04-05;APV;YTD;0.87%
9651;2023-04-06;APV;1M;-6.49%
9651;2023-04-06;APV;3M;-2.73%
9651;2023-04-06;APV;6M;3.98%
9651;2023-04-06;APV;1Y;-2.49%
9651;2023-04-06;APV;YTD;0.74%
9651;2023-04-07;APV;1M;-4.04%
9651;2023-04-07;APV;3M;-2.73%
9651;2023-04-07;APV;6M;5.88%
9651;2023-04-07;APV;1Y;-1.96%
9651;2023-04-07;APV;YTD;0.73%
9651;2023-04-08;APV;1M;-3.61%
9651;2023-04-08;APV;3M;-2.73%
9651;2023-04-08;APV;6M;5.88%
9651;2023-04-08;APV;1Y;-1.68%
9651;2023-04-08;APV;YTD;0.72%
9651;2023-04-09;APV;1M;-1.72%
9651;2023-04-09;APV;3M;-3.88%
9651;2023-04-09;APV;6M;5.88%
9651;2023-04-09;APV;1Y;-1.68%
9651;2023-04-09;APV;YTD;0.72%
9651;2023-04-10;APV;1M;-0.36%
9651;2023-04-10;APV;3M;-4.45%
9651;2023-04-10;APV;6M;6.06%
9651;2023-04-10;APV;1Y;-1.51%
9651;2023-04-10;APV;YTD;0.88%
9651;2023-04-11;APV;1M;0.10%
9651;2023-04-11;APV;3M;-4.69%
9651;2023-04-11;APV;6M;12.00%
9651;2023-04-11;APV;1Y;1.45%
9651;2023-04-11;APV;YTD;1.35%
9651;2023-04-12;APV;1M;0.06%
9651;2023-04-12;APV;3M;-5.43%
9651;2023-04-12;APV;6M;12.50%
9651;2023-04-12;APV;1Y;1.81%
9651;2023-04-12;APV;YTD;1.30%
9651;2023-04-13;APV;1M;0.06%
9651;2023-04-13;APV;3M;-5.43%
9651;2023-04-13;APV;6M;12.50%
9651;2023-04-13;APV;1Y;1.81%
9651;2023-04-13;APV;YTD;1.30%
9651;2023-04-14;APV;1M;0.06%
9651;2023-04-14;APV;3M;-5.43%
9651;2023-04-14;APV;6M;12.50%
9651;2023-04-14;APV;1Y;1.81%
9651;2023-04-14;APV;YTD;1.30%
9651;2023-04-15;APV;1M;0.06%
9651;2023-04-15;APV;3M;-5.43%
9651;2023-04-15;APV;6M;12.50%
9651;2023-04-15;APV;1Y;1.81%
9651;2023-04-15;APV;YTD;1.30%
9651;2023-04-16;APV;1M;0.06%
9651;2023-04-16;APV;3M;-5.43%
9651;2023-04-16;APV;6M;12.50%
9651;2023-04-16;APV;1Y;1.81%
9651;2023-04-16;APV;YTD;1.30%
9651;2023-04-17;APV;1M;0.06%
9651;2023-04-17;APV;3M;-5.43%
9651;2023-04-17;APV;6M;12.50%
9651;2023-04-17;APV;1Y;1.81%
9651;2023-04-17;APV;YTD;1.30%
9651;2023-04-18;APV;1M;0.06%
9651;2023-04-18;APV;3M;-5.43%
9651;2023-04-18;APV;6M;12.50%
9651;2023-04-18;APV;1Y;1.81%
9651;2023-04-18;APV;YTD;1.30%
9651;2023-04-19;APV;1M;0.06%
9651;2023-04-19;APV;3M;-5.43%
9651;2023-04-19;APV;6M;12.50%
9651;2023-04-19;APV;1Y;1.81%
9651;2023-04-19;APV;YTD;1.30%
9651;2023-04-20;APV;1M;0.06%
9651;2023-04-20;APV;3M;-5.43%
9651;2023-04-20;APV;6M;12.50%
9651;2023-04-20;APV;1Y;1.81%
9651;2023-04-20;APV;YTD;1.30%
9651;2023-04-21;APV;1M;0.06%
9651;2023-04-21;APV;3M;-5.43%
9651;2023-04-21;APV;6M;12.50%
9651;2023-04-21;APV;1Y;1.81%
9651;2023-04-21;APV;YTD;1.30%
9651;2023-04-22;APV;1M;0.06%
9651;2023-04-22;APV;3M;-5.43%
9651;2023-04-22;APV;6M;12.50%
9651;2023-04-22;APV;1Y;1.81%
9651;2023-04-22;APV;YTD;1.30%
9651;2023-04-23;APV;1M;0.06%
9651;2023-04-23;APV;3M;-5.43%
9651;2023-04-23;APV;6M;12.50%
9651;2023-04-23;APV;1Y;1.81%
9651;2023-04-23;APV;YTD;1.30%
9651;2023-04-24;APV;1M;0.06%
9651;2023-04-24;APV;3M;-5.43%
9651;2023-04-24;APV;6M;12.50%
9651;2023-04-24;APV;1Y;1.81%
9651;2023-04-24;APV;YTD;1.30%
9651;2023-04-25;APV;1M;0.06%
9651;2023-04-25;APV;3M;-5.43%
9651;2023-04-25;APV;6M;12.50%
9651;2023-04-25;APV;1Y;1.81%
9651;2023-04-25;APV;YTD;1.30%
9651;2023-04-26;APV;1M;0.06%
9651;2023-04-26;APV;3M;-5.43%
9651;2023-04-26;APV;6M;12.50%
9651;2023-04-26;APV;1Y;1.81%
9651;2023-04-26;APV;YTD;1.30%
9651;2023-04-27;APV;1M;0.06%
9651;2023-04-27;APV;3M;-5.43%
9651;2023-04-27;APV;6M;12.50%
9651;2023-04-27;APV;1Y;1.81%
9651;2023-04-27;APV;YTD;1.30%
9651;2023-04-28;APV;1M;0.06%
9651;2023-04-28;APV;3M;-5.43%
9651;2023-04-28;APV;6M;12.50%
9651;2023-04-28;APV;1Y;1.81%
9651;2023-04-28;APV;YTD;1.30%
9651;2023-04-29;APV;1M;0.06%
9651;2023-04-29;APV;3M;-5.43%
9651;2023-04-29;APV;6M;12.50%
9651;2023-04-29;APV;1Y;1.81%
9651;2023-04-29;APV;YTD;1.30%
9651;2023-04-30;APV;1M;0.06%
9651;2023-04-30;APV;3M;-5.43%
9651;2023-04-30;APV;6M;12.50%
9651;2023-04-30;APV;1Y;1.81%
9651;2023-04-30;APV;YTD;1.30%
9651;2023-05-01;APV;1M;0.06%
9651;2023-05-01;APV;3M;-6.29%
9651;2023-05-01;APV;6M;12.49%
9651;2023-05-01;APV;1Y;1.81%
9651;2023-05-01;APV;YTD;1.29%
9651;2023-05-02;APV;1M;-0.19%
9651;2023-05-02;APV;3M;-7.60%
9651;2023-05-02;APV;6M;12.25%
9651;2023-05-02;APV;1Y;1.54%
9651;2023-05-02;APV;YTD;1.03%
9651;2023-05-03;APV;1M;-1.23%
9651;2023-05-03;APV;3M;-6.76%
9651;2023-05-03;APV;6M;12.92%
9651;2023-05-03;APV;1Y;1.04%
9651;2023-05-03;APV;YTD;0.53%
9651;2023-05-04;APV;1M;-1.20%
9651;2023-05-04;APV;3M;-6.81%
9651;2023-05-04;APV;6M;10.91%
9651;2023-05-04;APV;1Y;-0.04%
9651;2023-05-04;APV;YTD;0.47%
9651;2023-05-05;APV;1M;0.50%
9651;2023-05-05;APV;3M;-5.96%
9651;2023-05-05;APV;6M;11.92%
9651;2023-05-05;APV;1Y;2.21%
9651;2023-05-05;APV;YTD;1.38%
9651;2023-05-06;APV;1M;0.62%
9651;2023-05-06;APV;3M;-3.62%
9651;2023-05-06;APV;6M;11.91%
9651;2023-05-06;APV;1Y;2.20%
9651;2023-05-06;APV;YTD;1.37%
9651;2023-05-07;APV;1M;0.62%
9651;2023-05-07;APV;3M;-4.18%
9651;2023-05-07;APV;6M;9.81%
9651;2023-05-07;APV;1Y;2.20%
9651;2023-05-07;APV;YTD;1.36%
9651;2023-05-08;APV;1M;1.27%
9651;2023-05-08;APV;3M;-3.74%
9651;2023-05-08;APV;6M;9.10%
9651;2023-05-08;APV;1Y;2.86%
9651;2023-05-08;APV;YTD;2.01%
9651;2023-05-09;APV;1M;1.01%
9651;2023-05-09;APV;3M;-4.02%
9651;2023-05-09;APV;6M;9.79%
9651;2023-05-09;APV;1Y;4.83%
9651;2023-05-09;APV;YTD;1.74%
9651;2023-05-10;APV;1M;0.54%
9651;2023-05-10;APV;3M;-3.02%
9651;2023-05-10;APV;6M;7.13%
9651;2023-05-10;APV;1Y;5.09%
9651;2023-05-10;APV;YTD;1.43%
9651;2023-05-11;APV;1M;-0.42%
9651;2023-05-11;APV;3M;-3.49%
9651;2023-05-11;APV;6M;1.89%
9651;2023-05-11;APV;1Y;5.20%
9651;2023-05-11;APV;YTD;0.92%
9651;2023-05-12;APV;1M;-0.75%
9651;2023-05-12;APV;3M;-3.85%
9651;2023-05-12;APV;6M;1.51%
9651;2023-05-12;APV;1Y;6.99%
9651;2023-05-12;APV;YTD;0.54%
9651;2023-05-13;APV;1M;-0.75%
9651;2023-05-13;APV;3M;-3.85%
9651;2023-05-13;APV;6M;1.51%
9651;2023-05-13;APV;1Y;6.99%
9651;2023-05-13;APV;YTD;0.54%
9651;2023-05-14;APV;1M;-0.75%
9651;2023-05-14;APV;3M;-3.85%
9651;2023-05-14;APV;6M;1.51%
9651;2023-05-14;APV;1Y;6.99%
9651;2023-05-14;APV;YTD;0.54%
9651;2023-05-15;APV;1M;-0.75%
9651;2023-05-15;APV;3M;-3.85%
9651;2023-05-15;APV;6M;1.51%
9651;2023-05-15;APV;1Y;6.99%
9651;2023-05-15;APV;YTD;0.54%
9651;2023-05-16;APV;1M;-0.75%
9651;2023-05-16;APV;3M;-3.85%
9651;2023-05-16;APV;6M;1.51%
9651;2023-05-16;APV;1Y;6.99%
9651;2023-05-16;APV;YTD;0.54%
9651;2023-05-17;APV;1M;-0.75%
9651;2023-05-17;APV;3M;-3.85%
9651;2023-05-17;APV;6M;1.51%
9651;2023-05-17;APV;1Y;6.99%
9651;2023-05-17;APV;YTD;0.54%
9651;2023-05-18;APV;1M;-0.75%
9651;2023-05-18;APV;3M;-3.85%
9651;2023-05-18;APV;6M;1.51%
9651;2023-05-18;APV;1Y;6.99%
9651;2023-05-18;APV;YTD;0.54%
9651;2023-05-19;APV;1M;-0.75%
9651;2023-05-19;APV;3M;-3.85%
9651;2023-05-19;APV;6M;1.51%
9651;2023-05-19;APV;1Y;6.99%
9651;2023-05-19;APV;YTD;0.54%
9651;2023-05-20;APV;1M;-0.75%
9651;2023-05-20;APV;3M;-3.85%
9651;2023-05-20;APV;6M;1.51%
9651;2023-05-20;APV;1Y;6.99%
9651;2023-05-20;APV;YTD;0.54%
9651;2023-05-21;APV;1M;-0.75%
9651;2023-05-21;APV;3M;-3.85%
9651;2023-05-21;APV;6M;1.51%
9651;2023-05-21;APV;1Y;6.99%
9651;2023-05-21;APV;YTD;0.54%
9651;2023-05-22;APV;1M;-0.75%
9651;2023-05-22;APV;3M;-3.85%
9651;2023-05-22;APV;6M;1.51%
9651;2023-05-22;APV;1Y;6.99%
9651;2023-05-22;APV;YTD;0.54%
9651;2023-05-23;APV;1M;-0.75%
9651;2023-05-23;APV;3M;-3.85%
9651;2023-05-23;APV;6M;1.51%
9651;2023-05-23;APV;1Y;6.99%
9651;2023-05-23;APV;YTD;0.54%
9651;2023-05-24;APV;1M;-0.75%
9651;2023-05-24;APV;3M;-3.85%
9651;2023-05-24;APV;6M;1.51%
9651;2023-05-24;APV;1Y;6.99%
9651;2023-05-24;APV;YTD;0.54%
9651;2023-05-25;APV;1M;-0.75%
9651;2023-05-25;APV;3M;-3.85%
9651;2023-05-25;APV;6M;1.51%
9651;2023-05-25;APV;1Y;6.99%
9651;2023-05-25;APV;YTD;0.54%
9651;2023-05-26;APV;1M;-0.75%
9651;2023-05-26;APV;3M;-3.85%
9651;2023-05-26;APV;6M;1.51%
9651;2023-05-26;APV;1Y;6.99%
9651;2023-05-26;APV;YTD;0.54%
9651;2023-05-27;APV;1M;-0.75%
9651;2023-05-27;APV;3M;-3.85%
9651;2023-05-27;APV;6M;1.51%
9651;2023-05-27;APV;1Y;6.99%
9651;2023-05-27;APV;YTD;0.54%
9651;2023-05-28;APV;1M;-0.75%
9651;2023-05-28;APV;3M;-3.85%
9651;2023-05-28;APV;6M;1.51%
9651;2023-05-28;APV;1Y;6.99%
9651;2023-05-28;APV;YTD;0.54%
9651;2023-05-29;APV;1M;-0.75%
9651;2023-05-29;APV;3M;-3.85%
9651;2023-05-29;APV;6M;1.51%
9651;2023-05-29;APV;1Y;6.99%
9651;2023-05-29;APV;YTD;0.54%
9651;2023-05-30;APV;1M;-0.75%
9651;2023-05-30;APV;3M;-3.85%
9651;2023-05-30;APV;6M;1.51%
9651;2023-05-30;APV;1Y;6.99%
9651;2023-05-30;APV;YTD;0.54%
9651;2023-05-31;APV;1M;-0.75%
9651;2023-05-31;APV;3M;-3.85%
9651;2023-05-31;APV;6M;1.51%
9651;2023-05-31;APV;1Y;6.99%
9651;2023-05-31;APV;YTD;0.54%
9651;2023-06-01;APV;1M;-0.03%
9651;2023-06-01;APV;3M;-3.92%
9651;2023-06-01;APV;6M;1.21%
9651;2023-06-01;APV;1Y;8.12%
9651;2023-06-01;APV;YTD;1.26%
9651;2023-06-02;APV;1M;3.35%
9651;2023-06-02;APV;3M;-1.02%
9651;2023-06-02;APV;6M;4.35%
9651;2023-06-02;APV;1Y;11.48%
9651;2023-06-02;APV;YTD;4.41%
9651;2023-06-03;APV;1M;3.85%
9651;2023-06-03;APV;3M;-2.67%
9651;2023-06-03;APV;6M;4.34%
9651;2023-06-03;APV;1Y;11.47%
9651;2023-06-03;APV;YTD;4.40%
9651;2023-06-04;APV;1M;3.90%
9651;2023-06-04;APV;3M;-2.67%
9651;2023-06-04;APV;6M;4.34%
9651;2023-06-04;APV;1Y;11.46%
9651;2023-06-04;APV;YTD;4.39%
9651;2023-06-05;APV;1M;3.37%
9651;2023-06-05;APV;3M;-2.29%
9651;2023-06-05;APV;6M;5.28%
9651;2023-06-05;APV;1Y;11.90%
9651;2023-06-05;APV;YTD;4.79%
9651;2023-06-06;APV;1M;3.55%
9651;2023-06-06;APV;3M;-2.56%
9651;2023-06-06;APV;6M;5.46%
9651;2023-06-06;APV;1Y;11.79%
9651;2023-06-06;APV;YTD;4.97%
9651;2023-06-07;APV;1M;3.49%
9651;2023-06-07;APV;3M;-0.07%
9651;2023-06-07;APV;6M;6.14%
9651;2023-06-07;APV;1Y;11.78%
9651;2023-06-07;APV;YTD;4.89%
9651;2023-06-08;APV;1M;3.12%
9651;2023-06-08;APV;3M;0.67%
9651;2023-06-08;APV;6M;6.46%
9651;2023-06-08;APV;1Y;12.20%
9651;2023-06-08;APV;YTD;5.19%
9651;2023-06-09;APV;1M;3.81%
9651;2023-06-09;APV;3M;3.05%
9651;2023-06-09;APV;6M;5.52%
9651;2023-06-09;APV;1Y;14.31%
9651;2023-06-09;APV;YTD;5.61%
9651;2023-06-10;APV;1M;4.12%
9651;2023-06-10;APV;3M;4.30%
9651;2023-06-10;APV;6M;5.52%
9651;2023-06-10;APV;1Y;19.24%
9651;2023-06-10;APV;YTD;5.60%
9651;2023-06-11;APV;1M;4.63%
9651;2023-06-11;APV;3M;4.29%
9651;2023-06-11;APV;6M;5.51%
9651;2023-06-11;APV;1Y;19.23%
9651;2023-06-11;APV;YTD;5.59%
9651;2023-06-12;APV;1M;5.41%
9651;2023-06-12;APV;3M;4.68%
9651;2023-06-12;APV;6M;5.98%
9651;2023-06-12;APV;1Y;19.68%
9651;2023-06-12;APV;YTD;5.98%
9651;2023-06-13;APV;1M;5.41%
9651;2023-06-13;APV;3M;4.68%
9651;2023-06-13;APV;6M;5.98%
9651;2023-06-13;APV;1Y;19.68%
9651;2023-06-13;APV;YTD;5.98%
9651;2023-06-14;APV;1M;5.41%
9651;2023-06-14;APV;3M;4.68%
9651;2023-06-14;APV;6M;5.98%
9651;2023-06-14;APV;1Y;19.68%
9651;2023-06-14;APV;YTD;5.98%
9651;2023-06-15;APV;1M;5.41%
9651;2023-06-15;APV;3M;4.68%
9651;2023-06-15;APV;6M;5.98%
9651;2023-06-15;APV;1Y;19.68%
9651;2023-06-15;APV;YTD;5.98%
9651;2023-06-16;APV;1M;5.41%
9651;2023-06-16;APV;3M;4.68%
9651;2023-06-16;APV;6M;5.98%
9651;2023-06-16;APV;1Y;19.68%
9651;2023-06-16;APV;YTD;5.98%
9651;2023-06-17;APV;1M;5.41%
9651;2023-06-17;APV;3M;4.68%
9651;2023-06-17;APV;6M;5.98%
9651;2023-06-17;APV;1Y;19.68%
9651;2023-06-17;APV;YTD;5.98%
9651;2023-06-18;APV;1M;5.41%
9651;2023-06-18;APV;3M;4.68%
9651;2023-06-18;APV;6M;5.98%
9651;2023-06-18;APV;1Y;19.68%
9651;2023-06-18;APV;YTD;5.98%
9651;2023-06-19;APV;1M;5.41%
9651;2023-06-19;APV;3M;4.68%
9651;2023-06-19;APV;6M;5.98%
9651;2023-06-19;APV;1Y;19.68%
9651;2023-06-19;APV;YTD;5.98%
9651;2023-06-20;APV;1M;5.41%
9651;2023-06-20;APV;3M;4.68%
9651;2023-06-20;APV;6M;5.98%
9651;2023-06-20;APV;1Y;19.68%
9651;2023-06-20;APV;YTD;5.98%
9651;2023-06-21;APV;1M;5.41%
9651;2023-06-21;APV;3M;4.68%
9651;2023-06-21;APV;6M;5.98%
9651;2023-06-21;APV;1Y;19.68%
9651;2023-06-21;APV;YTD;5.98%
9651;2023-06-22;APV;1M;5.41%
9651;2023-06-22;APV;3M;4.68%
9651;2023-06-22;APV;6M;5.98%
9651;2023-06-22;APV;1Y;19.68%
9651;2023-06-22;APV;YTD;5.98%
9651;2023-06-23;APV;1M;5.41%
9651;2023-06-23;APV;3M;4.68%
9651;2023-06-23;APV;6M;5.98%
9651;2023-06-23;APV;1Y;19.68%
9651;2023-06-23;APV;YTD;5.98%
9651;2023-06-24;APV;1M;5.41%
9651;2023-06-24;APV;3M;4.68%
9651;2023-06-24;APV;6M;5.98%
9651;2023-06-24;APV;1Y;19.68%
9651;2023-06-24;APV;YTD;5.98%
9651;2023-06-25;APV;1M;5.41%
9651;2023-06-25;APV;3M;4.68%
9651;2023-06-25;APV;6M;5.98%
9651;2023-06-25;APV;1Y;19.68%
9651;2023-06-25;APV;YTD;5.98%
9651;2023-06-26;APV;1M;5.41%
9651;2023-06-26;APV;3M;4.68%
9651;2023-06-26;APV;6M;5.98%
9651;2023-06-26;APV;1Y;19.68%
9651;2023-06-26;APV;YTD;5.98%
9651;2023-06-27;APV;1M;5.41%
9651;2023-06-27;APV;3M;4.68%
9651;2023-06-27;APV;6M;5.98%
9651;2023-06-27;APV;1Y;19.68%
9651;2023-06-27;APV;YTD;5.98%
9651;2023-06-28;APV;1M;5.41%
9651;2023-06-28;APV;3M;4.68%
9651;2023-06-28;APV;6M;5.98%
9651;2023-06-28;APV;1Y;19.68%
9651;2023-06-28;APV;YTD;5.98%
9651;2023-06-29;APV;1M;5.41%
9651;2023-06-29;APV;3M;4.68%
9651;2023-06-29;APV;6M;5.98%
9651;2023-06-29;APV;1Y;19.68%
9651;2023-06-29;APV;YTD;5.98%
9651;2023-06-30;APV;1M;5.41%
9651;2023-06-30;APV;3M;4.68%
9651;2023-06-30;APV;6M;5.98%
9651;2023-06-30;APV;1Y;19.68%
9651;2023-06-30;APV;YTD;5.98%
9651;2023-07-01;APV;1M;4.65%
9651;2023-07-01;APV;3M;4.68%
9651;2023-07-01;APV;6M;5.98%
9651;2023-07-01;APV;1Y;19.90%
9651;2023-07-01;APV;YTD;5.97%
9651;2023-07-02;APV;1M;1.49%
9651;2023-07-02;APV;3M;4.68%
9651;2023-07-02;APV;6M;5.98%
9651;2023-07-02;APV;1Y;19.90%
9651;2023-07-02;APV;YTD;5.97%
9651;2023-07-03;APV;1M;2.35%
9651;2023-07-03;APV;3M;4.99%
9651;2023-07-03;APV;6M;6.89%
9651;2023-07-03;APV;1Y;20.91%
9651;2023-07-03;APV;YTD;6.85%
9651;2023-07-04;APV;1M;2.50%
9651;2023-07-04;APV;3M;5.22%
9651;2023-07-04;APV;6M;5.89%
9651;2023-07-04;APV;1Y;20.97%
9651;2023-07-04;APV;YTD;7.00%
9651;2023-07-05;APV;1M;1.61%
9651;2023-07-05;APV;3M;5.56%
9651;2023-07-05;APV;6M;5.45%
9651;2023-07-05;APV;1Y;20.37%
9651;2023-07-05;APV;YTD;6.48%
9651;2023-07-06;APV;1M;0.39%
9651;2023-07-06;APV;3M;4.60%
9651;2023-07-06;APV;6M;1.75%
9651;2023-07-06;APV;1Y;18.95%
9651;2023-07-06;APV;YTD;5.37%
9651;2023-07-07;APV;1M;-0.09%
9651;2023-07-07;APV;3M;4.04%
9651;2023-07-07;APV;6M;1.19%
9651;2023-07-07;APV;1Y;15.16%
9651;2023-07-07;APV;YTD;4.79%
9651;2023-07-08;APV;1M;-0.39%
9651;2023-07-08;APV;3M;4.03%
9651;2023-07-08;APV;6M;1.19%
9651;2023-07-08;APV;1Y;14.80%
9651;2023-07-08;APV;YTD;4.78%
9651;2023-07-09;APV;1M;-0.78%
9651;2023-07-09;APV;3M;4.04%
9651;2023-07-09;APV;6M;0.01%
9651;2023-07-09;APV;1Y;14.81%
9651;2023-07-09;APV;YTD;4.78%
9651;2023-07-10;APV;1M;-0.63%
9651;2023-07-10;APV;3M;4.02%
9651;2023-07-10;APV;6M;-0.61%
9651;2023-07-10;APV;1Y;14.99%
9651;2023-07-10;APV;YTD;4.94%
9651;2023-07-11;APV;1M;-0.62%
9651;2023-07-11;APV;3M;3.54%
9651;2023-07-11;APV;6M;-1.32%
9651;2023-07-11;APV;1Y;17.75%
9651;2023-07-11;APV;YTD;4.94%
9651;2023-07-12;APV;1M;0.16%
9651;2023-07-12;APV;3M;4.78%
9651;2023-07-12;APV;6M;-0.91%
9651;2023-07-12;APV;1Y;20.23%
9651;2023-07-12;APV;YTD;6.14%
9651;2023-07-13;APV;1M;0.16%
9651;2023-07-13;APV;3M;4.78%
9651;2023-07-13;APV;6M;-0.91%
9651;2023-07-13;APV;1Y;20.23%
9651;2023-07-13;APV;YTD;6.14%
9651;2023-07-14;APV;1M;0.16%
9651;2023-07-14;APV;3M;4.78%
9651;2023-07-14;APV;6M;-0.91%
9651;2023-07-14;APV;1Y;20.23%
9651;2023-07-14;APV;YTD;6.14%
9651;2023-07-15;APV;1M;0.16%
9651;2023-07-15;APV;3M;4.78%
9651;2023-07-15;APV;6M;-0.91%
9651;2023-07-15;APV;1Y;20.23%
9651;2023-07-15;APV;YTD;6.14%
9651;2023-07-16;APV;1M;0.16%
9651;2023-07-16;APV;3M;4.78%
9651;2023-07-16;APV;6M;-0.91%
9651;2023-07-16;APV;1Y;20.23%
9651;2023-07-16;APV;YTD;6.14%
9651;2023-07-17;APV;1M;0.16%
9651;2023-07-17;APV;3M;4.78%
9651;2023-07-17;APV;6M;-0.91%
9651;2023-07-17;APV;1Y;20.23%
9651;2023-07-17;APV;YTD;6.14%
9651;2023-07-18;APV;1M;0.16%
9651;2023-07-18;APV;3M;4.78%
9651;2023-07-18;APV;6M;-0.91%
9651;2023-07-18;APV;1Y;20.23%
9651;2023-07-18;APV;YTD;6.14%
9651;2023-07-19;APV;1M;0.16%
9651;2023-07-19;APV;3M;4.78%
9651;2023-07-19;APV;6M;-0.91%
9651;2023-07-19;APV;1Y;20.23%
9651;2023-07-19;APV;YTD;6.14%
9651;2023-07-20;APV;1M;0.16%
9651;2023-07-20;APV;3M;4.78%
9651;2023-07-20;APV;6M;-0.91%
9651;2023-07-20;APV;1Y;20.23%
9651;2023-07-20;APV;YTD;6.14%
9651;2023-07-21;APV;1M;0.16%
9651;2023-07-21;APV;3M;4.78%
9651;2023-07-21;APV;6M;-0.91%
9651;2023-07-21;APV;1Y;20.23%
9651;2023-07-21;APV;YTD;6.14%
9651;2023-07-22;APV;1M;0.16%
9651;2023-07-22;APV;3M;4.78%
9651;2023-07-22;APV;6M;-0.91%
9651;2023-07-22;APV;1Y;20.23%
9651;2023-07-22;APV;YTD;6.14%
9651;2023-07-23;APV;1M;0.16%
9651;2023-07-23;APV;3M;4.78%
9651;2023-07-23;APV;6M;-0.91%
9651;2023-07-23;APV;1Y;20.23%
9651;2023-07-23;APV;YTD;6.14%
9651;2023-07-24;APV;1M;0.16%
9651;2023-07-24;APV;3M;4.78%
9651;2023-07-24;APV;6M;-0.91%
9651;2023-07-24;APV;1Y;20.23%
9651;2023-07-24;APV;YTD;6.14%
9651;2023-07-25;APV;1M;0.16%
9651;2023-07-25;APV;3M;4.78%
9651;2023-07-25;APV;6M;-0.91%
9651;2023-07-25;APV;1Y;20.23%
9651;2023-07-25;APV;YTD;6.14%
9651;2023-07-26;APV;1M;0.16%
9651;2023-07-26;APV;3M;4.78%
9651;2023-07-26;APV;6M;-0.91%
9651;2023-07-26;APV;1Y;20.23%
9651;2023-07-26;APV;YTD;6.14%
9651;2023-07-27;APV;1M;0.16%
9651;2023-07-27;APV;3M;4.78%
9651;2023-07-27;APV;6M;-0.91%
9651;2023-07-27;APV;1Y;20.23%
9651;2023-07-27;APV;YTD;6.14%
9651;2023-07-28;APV;1M;0.16%
9651;2023-07-28;APV;3M;4.78%
9651;2023-07-28;APV;6M;-0.91%
9651;2023-07-28;APV;1Y;20.23%
9651;2023-07-28;APV;YTD;6.14%
9651;2023-07-29;APV;1M;0.16%
9651;2023-07-29;APV;3M;4.78%
9651;2023-07-29;APV;6M;-0.91%
9651;2023-07-29;APV;1Y;20.23%
9651;2023-07-29;APV;YTD;6.14%
9651;2023-07-30;APV;1M;0.16%
9651;2023-07-30;APV;3M;4.78%
9651;2023-07-30;APV;6M;-0.91%
9651;2023-07-30;APV;1Y;20.23%
9651;2023-07-30;APV;YTD;6.14%
9651;2023-07-31;APV;1M;0.16%
9651;2023-07-31;APV;3M;4.78%
9651;2023-07-31;APV;6M;-0.91%
9651;2023-07-31;APV;1Y;20.23%
9651;2023-07-31;APV;YTD;6.14%
8710;2023-01-31;APV;1M;2.60%
8710;2023-01-31;APV;3M;-9.21%
8710;2023-01-31;APV;6M;-15.09%
8710;2023-01-31;APV;1Y;-17.90%
8710;2023-01-31;APV;YTD;2.59%
8710;2023-02-01;APV;1M;1.94%
8710;2023-02-01;APV;3M;-9.79%
8710;2023-02-01;APV;6M;-14.26%
8710;2023-02-01;APV;1Y;-18.74%
8710;2023-02-01;APV;YTD;1.93%
8710;2023-02-02;APV;1M;3.54%
8710;2023-02-02;APV;3M;-4.58%
8710;2023-02-02;APV;6M;-12.70%
8710;2023-02-02;APV;1Y;-18.65%
8710;2023-02-02;APV;YTD;3.53%
8710;2023-02-03;APV;1M;3.98%
8710;2023-02-03;APV;3M;-4.47%
8710;2023-02-03;APV;6M;-15.37%
8710;2023-02-03;APV;1Y;-17.37%
8710;2023-02-03;APV;YTD;3.30%
8710;2023-02-04;APV;1M;3.22%
8710;2023-02-04;APV;3M;-4.59%
8710;2023-02-04;APV;6M;-14.98%
8710;2023-02-04;APV;1Y;-19.19%
8710;2023-02-04;APV;YTD;3.30%
8710;2023-02-05;APV;1M;4.25%
8710;2023-02-05;APV;3M;-4.59%
8710;2023-02-05;APV;6M;-15.67%
8710;2023-02-05;APV;1Y;-19.19%
8710;2023-02-05;APV;YTD;3.29%
8710;2023-02-06;APV;1M;4.55%
8710;2023-02-06;APV;3M;-2.21%
8710;2023-02-06;APV;6M;-13.57%
8710;2023-02-06;APV;1Y;-17.18%
